City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
790,Sakaiminato,JP,35.55,133.2333,49.93,43,75,9.22,broken clouds
791,Ponta Delgada,PT,37.7333,-25.6667,59.72,82,75,11.5,broken clouds
792,Deqing,CN,30.5448,119.9599,49.32,91,100,4.72,overcast clouds
793,Virginia Beach,US,36.8529,-75.978,54.05,37,79,5.99,broken clouds
794,Malinovskiy,RU,61.1953,62.8397,24.66,91,100,13.53,overcast clouds
795,Kihei,US,20.785,-156.4656,82.42,68,20,21.85,few clouds
796,Berkovica,BA,44.6156,18.4294,43.11,73,0,3.44,clear sky
797,Saint-Leu,RE,-21.15,55.2833,77.86,84,66,1.81,broken clouds
798,Kimbe,PG,-5.5502,150.1429,84.27,71,86,1.63,overcast clouds
799,Luanda,AO,-8.8368,13.2343,80.6,83,40,10.36,scattered clouds
800,San Jeronimo,PE,-11.9472,-75.2829,53.74,80,80,5.77,broken clouds
801,Stornoway,GB,58.2093,-6.3865,43.93,84,54,0.0,broken clouds
802,Kushima,JP,31.4583,131.2333,55.62,69,100,9.19,light rain
803,Lazaro Cardenas,MX,17.9583,-102.2,82.98,44,79,10.74,broken clouds
804,Klembivka,UA,48.3904,28.4109,34.11,51,81,5.5,broken clouds
805,Axim,GH,4.8699,-2.2405,80.47,86,79,6.85,broken clouds
806,Zhuzhou,CN,27.8333,113.15,46.53,91,71,3.18,broken clouds
807,Juba,SS,4.8517,31.5825,77.54,71,99,7.27,overcast clouds
808,San Andres,CO,12.5847,-81.7006,84.22,65,75,12.66,broken clouds
809,Togur,RU,58.3631,82.8265,-4.41,100,73,3.56,broken clouds
810,Mandalgovi,MN,45.7625,106.2708,32.92,34,100,7.23,overcast clouds
811,Glogow,PL,51.6636,16.0845,43.65,57,8,5.93,clear sky
812,Hauknes,NO,66.2833,14.0667,32.79,93,75,11.5,light shower sleet
813,Manaira,BR,-7.7061,-38.1544,67.98,93,97,3.4,moderate rain
814,Crossville,US,35.949,-85.0269,47.05,31,0,11.5,clear sky
815,Sikasso,ML,10.9167,-7.0,90.0,32,62,2.26,broken clouds
816,Akhnur,IN,32.8667,74.7333,70.97,23,0,7.14,clear sky
817,Freeport,US,40.6576,-73.5832,40.46,57,100,20.71,overcast clouds
818,Salta,AR,-24.7859,-65.4117,73.99,49,0,8.05,clear sky
819,Tazovskiy,RU,67.4667,78.7,-9.24,99,35,8.34,scattered clouds
820,Andros Town,BS,24.7,-77.7667,73.69,47,0,17.0,clear sky
821,Meulaboh,ID,4.1363,96.1285,76.62,86,95,3.15,overcast clouds
822,Bardiyah,LY,31.7561,25.0865,57.51,69,2,8.63,clear sky
823,Kloulklubed,PW,7.0419,134.2556,82.96,78,92,19.66,overcast clouds
824,Teguldet,RU,57.3064,88.1667,-1.48,100,71,3.11,broken clouds
825,Calintaan,PH,12.5667,120.9333,80.74,67,83,2.71,broken clouds
826,San Lawrenz,MT,36.0553,14.204,56.86,86,10,8.79,clear sky
827,Chegdomyn,RU,51.1167,133.0167,19.8,82,92,1.41,overcast clouds
828,Teya,RU,60.3778,92.6267,-8.09,100,99,3.71,overcast clouds
829,Srandakan,ID,-7.9386,110.2506,76.26,88,84,4.79,broken clouds
830,Tiznit,MA,29.5833,-9.5,62.58,46,100,4.21,overcast clouds
831,Sabang,ID,5.8933,95.3214,82.65,71,4,3.98,clear sky
832,Quatre Cocos,MU,-20.2078,57.7625,77.11,74,10,7.4,clear sky
833,Byron Bay,AU,-28.65,153.6167,69.71,92,99,4.68,moderate rain
834,Necochea,AR,-38.5473,-58.7368,59.43,62,0,7.63,clear sky
835,Healdsburg,US,38.6105,-122.8692,63.99,70,100,12.66,overcast clouds
836,Barra Patuca,HN,15.8,-84.2833,77.56,77,87,6.51,overcast clouds
837,Whitehorse,CA,60.7161,-135.0538,37.09,45,75,2.3,broken clouds
838,Arcata,US,40.8665,-124.0828,71.74,69,0,13.8,clear sky
839,Abu Dhabi,AE,24.4667,54.3667,71.71,67,0,13.8,clear sky
840,Leh,IN,34.1667,77.5833,18.81,69,4,2.89,clear sky
841,Zwettl,AT,48.6,15.1667,48.38,81,0,1.79,clear sky
842,Hokitika,NZ,-42.7167,170.9667,66.15,65,5,3.71,clear sky
843,Norwich,GB,52.6278,1.2983,43.93,92,20,5.75,few clouds
844,Pavlovskiy,RU,57.8424,54.8436,30.15,84,100,13.47,overcast clouds
845,Eugene,US,44.0521,-123.0867,66.74,76,100,5.75,overcast clouds
846,Canmore,CA,51.0834,-115.3521,59.11,90,77,8.05,broken clouds
847,Henties Bay,NA,-22.116,14.2845,64.78,89,1,6.46,clear sky
848,Zemio,CF,5.0314,25.1361,71.46,22,56,2.68,broken clouds
849,Ishigaki,JP,24.3448,124.1572,68.13,100,100,17.27,overcast clouds
850,Changtu,CN,42.7788,124.0955,37.22,34,0,12.53,clear sky
851,Junin,AR,-34.5838,-60.9433,65.46,59,0,4.72,clear sky
852,Sorland,NO,67.667,12.6934,36.48,92,100,10.8,light rain
853,Coro,VE,11.4045,-69.6734,79.34,77,92,20.78,overcast clouds
854,Jiayuguan,CN,39.8167,98.3,45.1,18,95,13.47,overcast clouds
855,Coalinga,US,36.1397,-120.3602,80.85,48,62,22.26,broken clouds
856,Emerald,AU,-23.5333,148.1667,71.74,88,1,9.22,clear sky
857,Rajgir,IN,25.0333,85.4167,70.63,14,2,5.84,clear sky
858,Sibolga,ID,1.7427,98.7792,72.32,65,5,4.41,clear sky
859,Toamasina,MG,-18.1667,49.3833,75.2,94,40,1.14,scattered clouds
860,Jackson,US,42.4165,-122.8345,69.37,53,0,4.61,clear sky
861,Svetlogorsk,BY,52.6333,29.7333,28.53,50,96,7.4,overcast clouds
862,Rio Do Sul,BR,-27.2142,-49.6431,66.97,90,0,4.63,clear sky
863,Bedesa,ET,8.9,40.7833,62.22,53,54,3.09,broken clouds
864,Garfield Heights,US,41.417,-81.606,28.81,66,100,18.41,overcast clouds
865,Anamur,TR,36.0751,32.8369,54.5,44,0,6.78,clear sky
866,Larsnes,NO,62.2028,5.5773,47.01,83,100,22.26,overcast clouds
867,Caxito,AO,-8.5785,13.6643,74.97,97,100,2.91,overcast clouds
868,Santa Marta,CO,11.2408,-74.199,86.05,69,75,16.11,broken clouds
869,Xuddur,SO,4.1213,43.8894,76.96,49,42,12.77,scattered clouds
870,Senneterre,CA,48.3835,-77.2328,6.51,92,100,10.94,light snow
871,Xiaoweizhai,CN,26.1903,107.5125,45.19,95,47,1.83,scattered clouds
872,Maria Aurora,PH,15.7967,121.4737,76.23,91,54,1.16,broken clouds
873,Narowal,PK,32.1,74.8833,66.09,26,0,5.1,clear sky
874,Shaoyang,CN,27.2315,111.4525,50.07,89,45,1.1,scattered clouds
875,Kolpashevo,RU,58.3131,82.9089,-4.2,100,75,3.53,broken clouds
876,Eufaula,US,31.8913,-85.1455,73.44,23,75,8.05,broken clouds
877,Puerto Carreno,CO,6.189,-67.4859,96.78,36,20,8.05,few clouds
878,Harlingen,US,26.1906,-97.6961,80.69,45,42,18.79,scattered clouds
879,Barra Da Estiva,BR,-13.6261,-41.3269,70.47,71,73,6.67,broken clouds
880,Haverfordwest,GB,51.8017,-4.9691,42.06,87,0,7.25,clear sky
881,Agadir,MA,30.4202,-9.5982,66.65,62,94,6.55,overcast clouds
882,Takoradi,GH,4.8845,-1.7554,80.96,85,73,7.05,broken clouds
883,Skjervoy,NO,70.0311,20.9714,21.2,69,98,24.49,overcast clouds
884,Brainerd,US,46.358,-94.2008,28.18,22,0,5.75,clear sky
885,Sucua,EC,-2.4667,-78.1667,70.54,94,100,6.91,heavy intensity drizzle
886,Noumea,NC,-22.2763,166.4572,84.18,99,30,11.81,scattered clouds
887,Antsohihy,MG,-14.8796,47.9875,74.41,96,92,2.06,overcast clouds
888,Lampa,CL,-33.2833,-70.9,77.83,27,75,14.97,broken clouds
889,Walvis Bay,NA,-22.9575,14.5053,63.09,85,2,4.81,clear sky
890,Qui Nhon,VN,13.7667,109.2333,76.35,91,100,8.14,overcast clouds
891,Monroe,US,43.1501,-77.6831,24.96,76,100,12.66,overcast clouds
892,Mwene-Ditu,CD,-7.0,23.45,69.35,83,95,3.67,overcast clouds
893,Waingapu,ID,-9.6567,120.2641,79.0,80,70,3.36,broken clouds
894,Pemangkat,ID,1.1667,108.9667,75.72,88,53,3.91,broken clouds
895,Humberto De Campos,BR,-2.5983,-43.4611,76.03,94,100,4.94,overcast clouds
896,Bahia Honda,CU,22.9036,-83.1592,74.46,50,0,12.66,clear sky
897,Alofi,NU,-19.0595,-169.9187,84.09,79,100,10.36,overcast clouds
898,Arica,CL,-18.475,-70.3042,72.95,73,0,8.05,clear sky
899,Arue,PF,-17.5167,-149.5,83.08,61,40,10.36,scattered clouds
900,Rumonge,BI,-3.9736,29.4386,70.99,85,87,4.09,light rain
901,Dwarka,IN,22.2394,68.9678,78.64,70,4,11.23,clear sky
902,Vila Do Maio,CV,15.1333,-23.2167,70.59,73,99,14.03,overcast clouds
903,Krasnotorka,UA,48.682,37.5327,29.66,55,70,15.17,broken clouds
904,Naze,JP,28.3667,129.4833,61.72,58,95,13.73,overcast clouds
905,Enid,US,36.3956,-97.8784,64.56,34,0,16.11,clear sky
906,Miraflores,MX,19.2167,-98.8083,76.03,14,22,3.18,few clouds
907,Sarany,RU,58.5,58.8833,31.3,98,100,11.36,light snow
908,Cedar City,US,37.6775,-113.0619,68.4,10,95,16.53,overcast clouds
909,Kostomuksha,RU,64.571,30.5767,17.46,81,95,4.59,overcast clouds
910,Bykovo,RU,55.6361,38.0803,23.41,50,0,17.9,clear sky
911,Khasan,RU,42.4308,130.6434,38.86,54,0,9.04,clear sky
912,Hudesti,RO,48.15,26.5,36.61,47,29,3.65,scattered clouds
913,Ulaangom,MN,49.9811,92.0667,7.11,82,24,3.87,few clouds
914,Boyabat,TR,41.4689,34.7667,41.81,83,84,3.11,broken clouds
915,Kibala,TD,9.1104,18.3463,84.15,20,0,0.0,clear sky
916,Shellbrook,CA,53.2168,-106.4011,22.23,85,99,9.24,overcast clouds
917,Santa Cruz De La Palma,ES,28.6835,-17.7642,62.74,72,0,9.22,clear sky
918,Bourail,NC,-21.5667,165.4833,80.82,65,47,3.58,scattered clouds
919,Kapoeta,SS,4.7717,33.5903,81.77,52,74,7.63,broken clouds
920,Katubao,PH,5.8892,124.8294,80.38,78,65,5.86,broken clouds
921,Uvarovo,RU,51.9849,42.2615,23.4,82,100,18.9,overcast clouds
922,Aykhal,RU,66.0,111.5,-2.0,100,100,4.97,overcast clouds
923,Chatra,IN,24.2167,84.8667,67.33,13,5,6.13,clear sky
924,La Rioja,ES,42.25,-2.5,40.78,72,60,8.21,broken clouds
925,Tenkodogo,BF,11.78,-0.3697,90.55,10,11,13.89,few clouds
926,Ostrow Wielkopolski,PL,51.655,17.8069,41.5,50,10,8.08,clear sky
927,Greystones,IE,53.1408,-6.0631,48.9,89,0,3.38,clear sky
928,Laurel,US,39.0993,-76.8483,39.74,48,100,16.11,overcast clouds
929,Katangli,RU,51.7102,143.2326,15.87,81,100,24.02,overcast clouds
930,Vanino,RU,49.0869,140.2543,27.27,71,100,10.51,overcast clouds
931,Tawang,IN,27.5833,91.8667,40.71,88,53,2.19,broken clouds
932,Gat,IL,31.61,34.7642,53.4,87,1,3.51,clear sky
933,Harboore,DK,56.6175,8.1807,42.1,92,80,16.42,broken clouds
934,Poplar Bluff,US,36.757,-90.3929,54.34,45,80,5.99,broken clouds
935,Jadu,LY,31.953,12.0261,58.75,48,98,3.44,overcast clouds
936,Osorno,CL,-40.5667,-73.15,61.11,55,20,8.05,few clouds
937,Tiarei,PF,-17.5333,-149.3333,84.22,76,75,13.87,light rain
938,Nuuk,GL,64.1835,-51.7216,24.8,81,100,5.46,overcast clouds
939,Scarborough,GB,54.2797,-0.4044,50.92,86,6,6.71,clear sky
940,Ryotsu,JP,38.0833,138.4333,45.91,48,66,17.54,broken clouds
941,Iquique,CL,-20.2208,-70.1431,66.24,82,12,7.2,few clouds
942,Mackay,AU,-21.15,149.2,81.68,83,8,5.75,clear sky
943,Westport,US,41.1415,-73.3579,40.77,55,100,13.8,overcast clouds
944,Dmytrivka,UA,45.9717,28.9864,39.63,42,15,5.21,few clouds
945,Tsaratanana,MG,-16.7833,47.65,74.19,92,92,2.51,overcast clouds
946,Sur,OM,22.5667,59.5289,79.59,47,0,3.36,clear sky
947,Korla,CN,41.7597,86.1469,47.86,25,85,12.1,overcast clouds
948,Ginir,ET,7.1333,40.7,59.23,41,51,3.02,broken clouds
949,Jining,CN,35.405,116.5814,42.85,64,84,10.38,broken clouds
950,Maamba,ZM,-17.3667,27.15,69.35,91,11,1.61,light rain
951,Naron,ES,43.5167,-8.1528,61.03,80,100,2.37,overcast clouds
952,Oda,JP,35.1833,132.5,48.97,51,100,11.41,overcast clouds
953,Christchurch,NZ,-43.5333,172.6333,65.41,78,100,16.11,overcast clouds
954,Rajgarh,IN,28.6333,75.3833,79.45,9,0,10.4,clear sky
955,Manama,BH,26.2154,50.5832,67.98,43,0,23.02,clear sky
956,Linjiang,CN,41.8069,126.9078,34.16,49,0,3.44,clear sky
957,Udachnyy,RU,66.4167,112.4,-4.18,100,100,4.0,overcast clouds
958,Puyang,CN,29.4603,119.8861,50.29,95,100,2.62,overcast clouds
959,Turukhansk,RU,65.8167,87.9833,-15.47,100,100,5.14,overcast clouds
960,San Juan,AR,-31.5375,-68.5364,78.51,18,30,8.37,scattered clouds
961,Hailun,CN,47.45,126.9333,31.21,69,59,8.28,broken clouds
962,Denpasar,ID,-8.65,115.2167,76.71,100,20,1.14,few clouds
963,Mopti,ML,14.6667,-4.0,90.61,10,68,11.86,broken clouds
964,Kosonsoy,UZ,41.2561,71.5508,41.56,61,24,7.52,few clouds
965,Elvange,LU,49.5053,6.3164,53.01,54,0,6.91,clear sky
966,San Martin,AR,-33.081,-68.4681,82.94,21,42,6.64,scattered clouds
967,Sampit,ID,-2.5333,112.95,74.19,97,98,1.9,overcast clouds
968,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,77.27,86,100,1.43,moderate rain
969,Huallanca,PE,-9.8993,-76.9417,51.1,87,99,3.4,light rain
970,Carballo,ES,43.213,-8.691,59.9,79,100,1.54,overcast clouds
971,Dzilam Gonzalez,MX,21.2833,-88.9333,80.08,48,0,14.16,clear sky
972,Makokou,GA,0.5738,12.8642,75.6,73,82,3.71,broken clouds
973,Heishan,CN,41.6892,122.1128,36.77,66,0,11.86,clear sky
974,Bima,ID,-8.4667,118.7167,77.14,91,91,1.19,overcast clouds
975,Ostersund,SE,63.1792,14.6357,36.61,87,100,19.57,overcast clouds
976,Coffs Harbour,AU,-30.3,153.1333,70.12,94,40,0.0,scattered clouds
977,Ghanzi,BW,-21.5667,21.7833,72.46,59,62,8.14,broken clouds
978,Namtsy,RU,62.7161,129.6658,7.61,93,100,6.42,overcast clouds
979,Khani,GE,41.9563,42.9566,29.77,98,92,1.81,snow
980,Buchanan,LR,5.8808,-10.0467,79.79,89,99,5.26,overcast clouds
981,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,81.0,41,78,5.37,broken clouds
982,Uberaba,BR,-19.7483,-47.9319,72.18,83,75,2.3,broken clouds
983,Aramecina,HN,13.7422,-87.7103,91.6,34,65,14.83,broken clouds
984,Chanika,TZ,-5.4167,38.0167,68.95,97,26,2.35,light rain
985,Kangaatsiaq,GL,68.3065,-53.4641,18.25,75,77,13.62,broken clouds
986,Nogliki,RU,51.8333,143.1667,15.3,82,100,25.3,overcast clouds
987,Adeje,ES,28.1227,-16.726,62.31,67,20,8.05,few clouds
988,Umm Kaddadah,SD,13.6017,26.6876,67.12,9,4,18.72,clear sky
989,Abha,SA,18.2164,42.5053,58.82,67,0,0.0,clear sky
990,Novomykolayivka,UA,47.9781,35.9102,30.63,50,40,12.82,scattered clouds
991,Podgornoye,RU,51.735,39.1496,23.22,58,0,15.66,clear sky
992,Soyo,AO,-6.1349,12.3689,80.76,91,100,11.25,overcast clouds
993,Lagos,NG,6.5833,3.75,84.52,83,18,5.19,few clouds
994,Rorvik,NO,64.8621,11.2373,37.45,89,100,40.71,light rain
995,Wanaka,NZ,-44.7,169.15,67.86,46,0,2.57,clear sky
996,Plymouth,US,41.8334,-70.8328,44.87,49,100,14.97,overcast clouds
997,Vila,PT,42.0304,-8.1588,50.88,75,83,3.96,broken clouds
998,Gushikawa,JP,26.3544,127.8686,62.19,75,100,13.8,overcast clouds
999,Ambilobe,MG,-13.2,49.05,73.65,95,48,2.48,scattered clouds
1000,Henderson,US,36.0397,-114.9819,89.94,11,0,24.16,clear sky
1001,San Isidro,PE,-12.1167,-77.05,74.79,60,0,10.36,clear sky
1002,Uberlandia,BR,-18.9186,-48.2772,74.41,68,20,9.22,few clouds
1003,Muzhi,RU,65.3667,64.6667,20.26,95,100,13.69,light snow
1004,La Palma,US,33.8464,-118.0467,77.86,62,0,9.22,clear sky
1005,Andapa,MG,-14.65,49.65,70.54,98,71,0.94,broken clouds
1006,Kodinsk,RU,58.6881,99.1844,-3.82,100,46,3.47,scattered clouds
1007,Dasoguz,TM,41.8363,59.9666,39.15,75,0,6.91,clear sky
1008,Vihari,PK,30.0333,72.35,77.45,10,0,6.96,clear sky
1009,Tobe,JP,33.7447,132.7901,52.7,57,75,17.27,broken clouds
1010,Djambala,CG,-2.5447,14.7533,69.19,87,84,3.65,light rain
1011,Sangar,RU,63.9242,127.4739,14.58,87,100,11.39,overcast clouds
1012,Porto Torres,IT,40.835,8.3972,46.58,70,68,8.14,broken clouds
1013,Kajaani,FI,64.2273,27.7285,21.25,79,100,11.5,light snow
1014,Drabiv,UA,49.963,32.1529,30.49,44,50,10.58,scattered clouds
1015,Oakley,US,37.9974,-121.7124,72.19,46,100,11.01,overcast clouds
1016,Chumikan,RU,54.7183,135.315,9.5,90,59,9.44,broken clouds
1017,Xining,CN,36.6167,101.7667,35.42,34,6,2.51,clear sky
1018,Idaho Falls,US,43.4666,-112.0341,70.36,26,0,5.75,clear sky
1019,Bulawayo,ZW,-20.15,28.5833,62.94,86,60,12.97,broken clouds
1020,Plonsk,PL,52.6235,20.3755,43.77,57,50,11.86,scattered clouds
1021,Chapais,CA,49.7834,-74.8492,4.78,92,100,11.7,light snow
1022,Carlibaba,RO,47.5833,25.1333,26.55,64,21,1.32,few clouds
1023,Puerto Cabezas,NI,14.0351,-83.3888,84.16,74,40,9.22,scattered clouds
1024,Ulaanbaatar,MN,47.9077,106.8832,14.13,52,40,2.24,scattered clouds
1025,Poltavka,RU,54.3663,71.7632,2.77,100,87,4.92,overcast clouds
1026,Valky,UA,49.8387,35.6207,28.06,50,22,14.03,few clouds
1027,Alyangula,AU,-13.8483,136.4192,78.67,89,75,0.0,broken clouds
1028,Zyryanka,RU,65.75,150.85,0.61,93,79,7.31,broken clouds
1029,Sumkino,RU,58.1108,68.3244,13.37,95,100,10.36,overcast clouds
1030,Gravdal,NO,68.1214,13.5031,30.36,94,100,19.22,light snow
1031,Gizo,SB,-8.103,156.8419,82.85,76,75,5.61,light rain
1032,Fort Wellington,GY,6.4,-57.6,77.02,82,98,10.8,overcast clouds
1033,Balsas,BR,-7.5325,-46.0356,76.01,90,100,3.36,moderate rain
1034,Wum,CM,6.3833,10.0667,71.96,23,38,2.73,scattered clouds
1035,Kalininsk,RU,51.5,44.4758,24.53,91,96,15.64,overcast clouds
1036,Yurgamysh,RU,55.3714,64.4656,17.55,91,93,12.97,overcast clouds
1037,Pouebo,NC,-20.4,164.5667,81.34,71,37,11.32,scattered clouds
1038,Maldonado,UY,-34.6667,-54.9167,69.19,56,0,5.46,clear sky
1039,Liuli,TZ,-11.0833,34.6333,75.92,81,22,3.87,light rain
1040,Leninskoye,KZ,41.7589,69.3864,40.08,63,1,3.47,clear sky
1041,Nikolayevka,RU,53.1257,47.2041,25.21,90,98,12.71,overcast clouds
1042,Nabire,ID,-3.3667,135.4833,76.08,89,100,4.99,overcast clouds
1043,Moindou,NC,-21.6924,165.677,80.55,65,33,3.49,scattered clouds
1044,Pasighat,IN,28.0667,95.3333,67.32,69,10,3.67,clear sky
1045,Kunya,NG,12.2233,8.5325,77.16,25,8,4.61,haze
1046,Warrington,GB,53.3925,-2.5802,56.79,75,75,5.75,broken clouds
1047,Balabac,PH,7.9868,117.0645,79.03,82,95,3.09,overcast clouds
1048,Ngunguru,NZ,-35.6167,174.5,65.95,67,9,7.92,clear sky
1049,Kurilsk,RU,45.2333,147.8833,32.59,84,50,17.65,scattered clouds
1050,Oudtshoorn,ZA,-33.5907,22.2014,59.36,34,30,4.85,scattered clouds
1051,Tokur,RU,53.1333,132.9,8.89,83,68,2.1,broken clouds
1052,Qandala,SO,11.472,49.8728,77.16,51,2,2.37,clear sky
1053,Asilah,MA,35.465,-6.0348,60.76,85,100,16.22,overcast clouds
1054,Simao,CN,22.7886,100.9748,55.24,80,1,2.57,clear sky
1055,Xudat,AZ,41.631,48.681,41.97,82,16,26.46,few clouds
1056,Wilmington,US,34.2257,-77.9447,64.31,21,0,14.97,clear sky
1057,Pokrovsk,UA,48.282,37.1758,28.78,52,41,15.82,scattered clouds
1058,Cartagena,CO,10.3997,-75.5144,83.82,74,75,19.57,broken clouds
1059,Barra Do Bugres,BR,-15.0725,-57.1811,76.82,87,66,2.91,broken clouds
1060,Petrivka,UA,46.9695,30.9591,35.74,45,46,6.46,scattered clouds
1061,Lyaskelya,RU,61.7667,31.0167,23.09,81,100,6.67,overcast clouds
1062,Kenora,CA,49.8167,-94.4337,18.57,29,20,9.22,few clouds
1063,Mangrol,IN,21.1167,70.1167,77.54,68,5,9.44,clear sky
1064,Pyaozerskiy,RU,65.8333,31.1667,2.64,94,79,1.3,broken clouds
1065,Padang,ID,-0.9492,100.3543,66.25,62,47,4.03,scattered clouds
1066,Pingliang,CN,35.5392,106.6861,38.59,76,14,4.41,few clouds
1067,Maues,BR,-3.3836,-57.7186,76.55,96,98,2.35,overcast clouds
1068,Mitsamiouli,KM,-11.3847,43.2844,82.13,76,100,6.58,overcast clouds
1069,Guilin,CN,25.2819,110.2864,48.31,87,99,1.66,overcast clouds
1070,Zvishavane,ZW,-20.3267,30.0665,64.29,94,88,4.12,overcast clouds
1071,Gayny,RU,60.3071,54.3241,28.0,95,100,6.73,overcast clouds
1072,Los Llanos De Aridane,ES,28.6585,-17.9182,58.75,89,0,9.22,clear sky
1073,Alanya,TR,36.5438,31.9998,54.84,36,0,5.86,clear sky
1074,Inuvik,CA,68.3499,-133.7218,7.66,43,0,3.44,clear sky
1075,Tallahassee,US,30.4383,-84.2807,77.2,52,0,4.32,clear sky
1076,Kisangani,CD,0.5167,25.2,70.14,98,100,2.95,overcast clouds
1077,Thornhill,GB,55.2333,-3.7667,51.31,77,61,2.3,broken clouds
1078,Maglaj,BA,44.5492,18.0967,50.23,72,0,3.44,light rain
1079,Tibiri,NE,13.5627,7.0485,75.33,9,18,11.68,few clouds
1080,Rock Sound,BS,24.9,-76.2,73.45,56,0,17.83,clear sky
1081,Port Keats,AU,-14.25,129.55,81.99,80,100,0.92,overcast clouds
1082,Ekuvukeni,ZA,-28.4675,30.1551,63.19,86,50,1.61,scattered clouds
1083,Ningbo,CN,29.8782,121.5495,53.98,99,75,4.47,mist
1084,Plouzane,FR,48.3833,-4.6167,55.72,63,0,4.61,clear sky
1085,Billings,US,45.7833,-108.5007,70.29,27,78,5.01,broken clouds
1086,Clonakilty,IE,51.6231,-8.8706,46.09,94,1,7.34,clear sky
1087,Mahibadhoo,MV,3.7833,72.9667,81.77,72,99,7.38,overcast clouds
1088,Alugan,PH,12.2188,125.4808,80.17,84,100,10.13,overcast clouds
1089,San Joaquin,US,37.9333,-121.3011,77.34,26,99,7.56,overcast clouds
1090,Nikel,RU,69.4128,30.222,10.58,100,58,1.81,broken clouds
1091,Chumphon,TH,10.3333,98.8333,71.4,96,15,1.57,few clouds
1092,Melville,US,40.7934,-73.4151,39.58,60,100,20.71,overcast clouds
1093,Charters Towers,AU,-20.1,146.2667,77.88,66,4,2.17,clear sky
1094,Dire Dawa,ET,9.5931,41.8661,68.5,23,15,4.83,few clouds
1095,Sapa,PH,5.1544,120.3241,80.22,80,76,5.46,broken clouds
1096,Logansport,US,40.7545,-86.3567,33.85,30,0,6.91,clear sky
1097,Lanzhou,CN,36.0564,103.7922,45.37,41,8,4.0,clear sky
1098,Tongliao,CN,43.6125,122.2653,37.38,25,1,17.74,clear sky
1099,Luwuk,ID,-0.9516,122.7875,79.18,82,100,1.19,moderate rain
1100,Machhlishahr,IN,25.6833,82.4167,73.76,11,0,4.23,clear sky
1101,Snizhne,UA,48.0261,38.7723,27.9,59,37,15.88,scattered clouds
1102,Kalianget,ID,-7.05,113.9333,78.71,83,99,5.06,overcast clouds
1103,Churapcha,RU,62.0025,132.4325,6.12,97,100,4.79,overcast clouds
1104,Arrecife,ES,28.963,-13.5477,64.38,77,20,5.75,few clouds
1105,Brewster,US,41.3973,-73.6171,38.26,63,91,1.99,overcast clouds
1106,Shingu,JP,33.7333,135.9833,55.2,64,100,6.02,overcast clouds
1107,Chipinge,ZW,-20.1883,32.6236,61.65,98,83,3.4,broken clouds
1108,Kieta,PG,-6.2167,155.6333,83.55,74,96,5.35,overcast clouds
1109,Qazvin,IR,36.2797,50.0049,35.22,69,0,2.3,clear sky
1110,Moose Factory,CA,51.2585,-80.6094,3.2,66,100,13.8,overcast clouds
1111,Cururupu,BR,-1.8283,-44.8683,74.73,97,100,2.84,light rain
1112,Jumla,NP,29.2747,82.1838,45.37,54,2,3.85,clear sky
1113,Ferkessedougou,CI,9.6,-5.2,87.01,41,22,4.18,light rain
1114,Adre,TD,13.4667,22.2,69.1,7,1,19.95,clear sky
1115,Bintulu,MY,3.1667,113.0333,72.01,100,20,3.44,few clouds
1116,Ravar,IR,31.2656,56.8055,57.4,9,0,5.32,clear sky
1117,Paracatu,BR,-17.2222,-46.8747,73.67,67,57,2.37,broken clouds
1118,Blind River,CA,46.1834,-82.9582,15.91,62,100,14.5,overcast clouds
1119,Saint Cloud,US,45.5608,-94.1625,30.04,32,3,5.01,clear sky
1120,Kuminskiy,RU,58.6667,66.5667,17.65,92,100,11.32,overcast clouds
1121,Matiguas,NI,12.8373,-85.4622,87.73,34,87,12.95,overcast clouds
1122,Synya,RU,65.3718,58.0387,21.11,96,100,3.56,light snow
1123,Ferrol,ES,43.4832,-8.2369,60.71,87,100,2.57,overcast clouds
1124,Puerto Colombia,CO,10.9878,-74.9547,86.09,86,18,22.44,few clouds
1125,Dhadar,IN,28.3305,75.0632,78.37,10,1,10.11,clear sky
1126,Lamar,US,33.6668,-95.5836,82.31,28,0,9.22,clear sky
1127,Great Yarmouth,GB,52.6083,1.7305,44.02,93,1,6.06,clear sky
1128,Temir,KZ,49.1414,57.13,35.2,90,100,19.57,overcast clouds
1129,Kemise,ET,10.7167,39.8667,66.27,64,61,2.01,broken clouds
1130,Sydney,AU,-33.8679,151.2073,70.32,93,75,14.0,light rain
1131,Kribi,CM,2.95,9.9167,80.94,86,40,8.46,scattered clouds
1132,Lafiagi,NG,8.8667,5.4167,86.04,22,45,2.75,scattered clouds
1133,Lensk,RU,60.7253,114.9278,13.15,93,100,9.48,overcast clouds
1134,Asau,RO,46.4333,26.4,31.28,55,14,1.99,few clouds
1135,Mastic Beach,US,40.7668,-72.8521,41.02,70,100,18.41,overcast clouds
1136,Ilyich,KZ,40.8464,68.5067,46.18,63,4,4.76,clear sky
1137,Ostroda,PL,53.6967,19.9649,41.02,67,52,10.94,broken clouds
1138,Goure,NE,13.9835,10.2704,70.09,10,7,10.16,clear sky
1139,Aberdeen,GB,57.1437,-2.0981,47.5,93,11,2.3,few clouds
